arm:;w:-3cm;l:31cm;base:;Rotx(55)rotz(-25);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.15;MOVE;0.0410156;0.176392;-0.43457;0.882263;346;-751;551;0;-0.375;-0.375;-103.75;-28.75;-253.75;0.752869;0.643799;-0.107178;0.0852051;289;956;126;-9.625;0.938;10.5;-111.875;-130.625;-98.75;1.60107;-1.31822;-0.0983853;-0.57013;-0.1447;0.217604;-0.101717
31.16;MOVE;0.0410156;0.176392;-0.43457;0.882263;346;-751;551;0;-0.375;-0.375;-103.75;-28.75;-253.75;0.752869;0.643799;-0.107178;0.0852051;289;956;126;-9.625;0.938;10.5;-111.875;-130.625;-98.75;1.60107;-1.3155;-0.0982941;-0.575072;-0.1447;0.217446;-0.10182
31.17;MOVE;0.0410156;0.176392;-0.43457;0.882263;336;-771;588;-0.063;0.25;-0.125;-62.5;-13.75;-188.75;0.753784;0.642334;-0.108337;0.0865479;283;938;151;-10;1.5;10.625;-125.625;-126.875;-120;1.60107;-1.31271;-0.0982485;-0.580186;-0.1447;0.217446;-0.10182
31.18;MOVE;0.0410156;0.176392;-0.43457;0.882263;336;-771;588;-0.063;0.25;-0.125;-62.5;-13.75;-188.75;0.753784;0.642334;-0.108337;0.0865479;283;938;151;-10;1.5;10.625;-125.625;-126.875;-120;1.60107;-1.30999;-0.0982485;-0.584958;-0.144621;0.217367;-0.102026
31.19;MOVE;0.0410156;0.176392;-0.43457;0.882263;336;-771;588;-0.063;0.25;-0.125;-62.5;-13.75;-188.75;0.753784;0.642334;-0.108337;0.0865479;283;938;151;-10;1.5;10.625;-125.625;-126.875;-120;1.60107;-1.30711;-0.0981573;-0.58973;-0.144779;0.217209;-0.102026
31.1999;MOVE;0.0410156;0.176392;-0.43457;0.882263;350;-744;563;0.188;0.063;0.063;-62.5;-13.75;-188.75;0.755188;0.640076;-0.110107;0.088501;311;938;161;-10.75;0.938;11.375;-125.625;-126.875;-120;1.60107;-1.30424;-0.0982485;-0.594588;-0.144542;0.217288;-0.102026
31.21;MOVE;0.0410156;0.176392;-0.43457;0.882263;350;-744;563;0.188;0.063;0.063;-62.5;-13.75;-188.75;0.755188;0.640076;-0.110107;0.088501;311;938;161;-10.75;0.938;11.375;-125.625;-126.875;-120;1.60107;-1.30125;-0.0982485;-0.59936;-0.144621;0.217367;-0.102026
31.22;MOVE;0.0410156;0.176392;-0.434631;0.882202;363;-775;577;-0.188;0.188;-0.063;-85.625;-10;-180.625;0.756226;0.638489;-0.111389;0.0899048;283;945;193;-11.063;1.313;12.063;-125.625;-125;-107.5;1.60107;-1.29813;-0.0982941;-0.604133;-0.144937;0.217209;-0.102026
31.23;MOVE;0.0410156;0.176392;-0.434631;0.882202;363;-775;577;-0.188;0.188;-0.063;-85.625;-10;-180.625;0.756226;0.638489;-0.111389;0.0899048;283;945;193;-11.063;1.313;12.063;-125.625;-125;-107.5;1.60107;-1.29422;-0.0984765;-0.610183;-0.144542;0.217129;-0.102437
31.24;MOVE;0.0409546;0.176331;-0.434753;0.882202;348;-739;534;0.063;-0.375;-0.063;-85.625;-10;-180.625;0.757873;0.635803;-0.113342;0.0922241;289;939;177;-11.875;2.188;12.688;-125.625;-125;-107.5;1.60107;-1.29093;-0.0984309;-0.615126;-0.144542;0.216971;-0.102539
31.25;MOVE;0.0409546;0.176331;-0.434753;0.882202;348;-739;534;0.063;-0.375;-0.063;-85.625;-10;-180.625;0.757873;0.635803;-0.113342;0.0922241;289;939;177;-11.875;2.188;12.688;-125.625;-125;-107.5;1.60107;-1.2877;-0.0983853;-0.619728;-0.144463;0.216892;-0.102539
31.26;MOVE;0.0409546;0.176331;-0.434753;0.882202;348;-739;534;0.063;-0.375;-0.063;-85.625;-10;-180.625;0.757873;0.635803;-0.113342;0.0922241;289;939;177;-11.875;2.188;12.688;-125.625;-125;-107.5;1.60107;-1.28436;-0.0985222;-0.624415;-0.144621;0.21705;-0.102437
31.27;MOVE;0.0409546;0.176331;-0.434753;0.882141;318;-769;559;-0.375;-0.125;-0.063;-111.875;56.875;-221.875;0.759094;0.63385;-0.114746;0.0939331;319;942;191;-13.188;1.688;13.875;-130;-117.5;-120;1.60107;-1.28094;-0.0983397;-0.629103;-0.1447;0.216971;-0.102334
31.28;MOVE;0.0409546;0.176331;-0.434753;0.882141;318;-769;559;-0.375;-0.125;-0.063;-111.875;56.875;-221.875;0.759094;0.63385;-0.114746;0.0939331;319;942;191;-13.188;1.688;13.875;-130;-117.5;-120;1.60104;-1.27749;-0.0982941;-0.633705;-0.144463;0.216892;-0.102437
31.29;MOVE;0.0408325;0.176208;-0.434814;0.882202;325;-726;516;0.688;0.125;0;-111.875;56.875;-221.875;0.760986;0.630798;-0.117004;0.0966187;275;931;182;-13.75;0.875;14.438;-130;-117.5;-120;1.60107;-1.27399;-0.0984309;-0.638392;-0.144463;0.216576;-0.102539
31.3;MOVE;0.0408325;0.176208;-0.434814;0.882202;325;-726;516;0.688;0.125;0;-111.875;56.875;-221.875;0.760986;0.630798;-0.117004;0.0966187;275;931;182;-13.75;0.875;14.438;-130;-117.5;-120;1.60107;-1.27049;-0.0985678;-0.642994;-0.144779;0.216576;-0.102539
31.31;MOVE;0.0408325;0.176208;-0.434814;0.882202;325;-726;516;0.688;0.125;0;-111.875;56.875;-221.875;0.760986;0.630798;-0.117004;0.0966187;275;931;182;-13.75;0.875;14.438;-130;-117.5;-120;1.60107;-1.26699;-0.0985222;-0.64751;-0.144858;0.216339;-0.102745
31.32;MOVE;0.0408325;0.176208;-0.434814;0.882202;352;-759;595;0.063;0.063;-0.188;-121.875;30.625;-237.5;0.762207;0.628662;-0.118713;0.0983887;315;945;179;-13.875;1.75;15.063;-125.625;-122.5;-107.5;1.60107;-1.26281;-0.0984309;-0.65305;-0.144858;0.216181;-0.10295
31.33;MOVE;0.0408325;0.176208;-0.434814;0.882202;352;-759;595;0.063;0.063;-0.188;-121.875;30.625;-237.5;0.762207;0.628662;-0.118713;0.0983887;315;945;179;-13.875;1.75;15.063;-125.625;-122.5;-107.5;1.60107;-1.25917;-0.0984309;-0.657737;-0.144621;0.215943;-0.103361
31.3401;MOVE;0.0408325;0.176208;-0.434814;0.882202;296;-751;501;0;-0.063;0.125;-121.875;30.625;-237.5;0.764099;0.625488;-0.121094;0.101196;288;932;196;-14.063;1;15.25;-125.625;-122.5;-107.5;1.60107;-1.25558;-0.0983397;-0.662594;-0.144858;0.216022;-0.103361
31.35;MOVE;0.0408325;0.176208;-0.434814;0.882202;296;-751;501;0;-0.063;0.125;-121.875;30.625;-237.5;0.764099;0.625488;-0.121094;0.101196;288;932;196;-14.063;1;15.25;-125.625;-122.5;-107.5;1.60107;-1.25195;-0.0982485;-0.667282;-0.144779;0.215627;-0.103772
31.36;MOVE;0.0408325;0.176208;-0.434814;0.882202;296;-751;501;0;-0.063;0.125;-121.875;30.625;-237.5;0.764099;0.625488;-0.121094;0.101196;288;932;196;-14.063;1;15.25;-125.625;-122.5;-107.5;1.60107;-1.2485;-0.0982941;-0.672224;-0.145096;0.215627;-0.103875
31.37;MOVE;0.0408325;0.176208;-0.434814;0.882202;338;-745;559;0.125;0.063;-0.125;-125.625;41.875;-258.75;0.765381;0.623352;-0.122742;0.103027;323;912;193;-14.375;0.813;15.313;-118.75;-113.75;-115.625;1.60107;-1.24491;-0.0984765;-0.676997;-0.144858;0.215232;-0.104183
31.38;MOVE;0.0408325;0.176208;-0.434814;0.882202;338;-745;559;0.125;0.063;-0.125;-125.625;41.875;-258.75;0.765381;0.623352;-0.122742;0.103027;323;912;193;-14.375;0.813;15.313;-118.75;-113.75;-115.625;1.60111;-1.24141;-0.0985222;-0.681684;-0.145017;0.21539;-0.104286
31.39;MOVE;0.0408325;0.176208;-0.434814;0.882202;338;-745;559;0.125;0.063;-0.125;-125.625;41.875;-258.75;0.765381;0.623352;-0.122742;0.103027;323;912;193;-14.375;0.813;15.313;-118.75;-113.75;-115.625;1.60107;-1.23804;-0.0985222;-0.68603;-0.145017;0.215548;-0.104389
31.4;MOVE;0.0408325;0.176208;-0.434814;0.882202;335;-763;538;-0.125;0.063;-0.25;-125.625;41.875;-258.75;0.767212;0.620117;-0.125305;0.105713;334;931;185;-14;2.125;15.125;-118.75;-113.75;-115.625;1.60107;-1.23465;-0.0984765;-0.690717;-0.144779;0.215311;-0.104492
31.41;MOVE;0.0408325;0.176208;-0.434814;0.882202;335;-763;538;-0.125;0.063;-0.25;-125.625;41.875;-258.75;0.767212;0.620117;-0.125305;0.105713;334;931;185;-14;2.125;15.125;-118.75;-113.75;-115.625;1.60107;-1.23061;-0.0982485;-0.696086;-0.145175;0.214915;-0.104389
31.42;MOVE;0.0408325;0.176208;-0.434876;0.882141;360;-769;592;0;0.063;-0.188;-151.875;52.5;-306.875;0.768311;0.618103;-0.126709;0.107544;321;901;199;-13.688;1.938;14.563;-140.625;-113.75;-120;1.60107;-1.22729;-0.0981573;-0.700518;-0.144937;0.214836;-0.104594
31.43;MOVE;0.0408325;0.176208;-0.434876;0.882141;360;-769;592;0;0.063;-0.188;-151.875;52.5;-306.875;0.768311;0.618103;-0.126709;0.107544;321;901;199;-13.688;1.938;14.563;-140.625;-113.75;-120;1.60107;-1.22406;-0.0979292;-0.705035;-0.144937;0.214836;-0.104492
31.44;MOVE;0.0408325;0.176208;-0.434876;0.882141;360;-769;592;0;0.063;-0.188;-151.875;52.5;-306.875;0.768311;0.618103;-0.126709;0.107544;321;901;199;-13.688;1.938;14.563;-140.625;-113.75;-120;1.60104;-1.22078;-0.0976099;-0.709551;-0.145096;0.214836;-0.104492
31.45;MOVE;0.0407715;0.176148;-0.434937;0.882141;354;-754;559;0.125;-0.563;-0.188;-151.875;52.5;-306.875;0.770081;0.61499;-0.128967;0.110107;322;912;195;-13.188;0.75;14;-140.625;-113.75;-120;1.60107;-1.21744;-0.0972906;-0.714238;-0.144937;0.214836;-0.104594
31.4599;MOVE;0.0407715;0.176148;-0.434937;0.882141;354;-754;559;0.125;-0.563;-0.188;-151.875;52.5;-306.875;0.770081;0.61499;-0.128967;0.110107;322;912;195;-13.188;0.75;14;-140.625;-113.75;-120;1.60107;-1.21415;-0.0971538;-0.719011;-0.145175;0.214757;-0.104594
31.47;MOVE;0.0407715;0.176148;-0.434937;0.882141;333;-751;524;-0.125;0.188;-0.125;-178.75;60.625;-295;0.771667;0.612122;-0.131287;0.112366;335;898;199;-13.063;-0.25;13.625;-118.75;-103.75;-107.5;1.60107;-1.21068;-0.0971538;-0.723954;-0.145017;0.214599;-0.104697
31.4799;MOVE;0.0407715;0.176148;-0.434937;0.882141;333;-751;524;-0.125;0.188;-0.125;-178.75;60.625;-295;0.771667;0.612122;-0.131287;0.112366;335;898;199;-13.063;-0.25;13.625;-118.75;-103.75;-107.5;1.60107;-1.20731;-0.0968801;-0.728982;-0.145017;0.214599;-0.1048
31.49;MOVE;0.0407715;0.176148;-0.434937;0.882141;333;-751;524;-0.125;0.188;-0.125;-178.75;60.625;-295;0.771667;0.612122;-0.131287;0.112366;335;898;199;-13.063;-0.25;13.625;-118.75;-103.75;-107.5;1.60107;-1.20397;-0.0969257;-0.734947;-0.145175;0.214915;-0.1048
31.5;MOVE;0.0407715;0.176148;-0.434937;0.882141;372;-759;579;0;0.375;-0.25;-178.75;60.625;-295;0.772766;0.610107;-0.132935;0.113892;350;916;184;-12.75;0.438;14.125;-118.75;-103.75;-107.5;1.60111;-1.19987;-0.0968801;-0.739805;-0.145175;0.214915;-0.1048
31.51;MOVE;0.0407715;0.176148;-0.434937;0.882141;372;-759;579;0;0.375;-0.25;-178.75;60.625;-295;0.772766;0.610107;-0.132935;0.113892;350;916;184;-12.75;0.438;14.125;-118.75;-103.75;-107.5;1.60107;-1.1964;-0.0967889;-0.744407;-0.145096;0.215153;-0.104697
31.52;MOVE;0.0407715;0.176148;-0.434998;0.88208;373;-776;626;-0.375;0.125;-0.063;-170.625;97.5;-371.875;0.774353;0.607056;-0.135498;0.116272;365;913;222;-13.375;0.5;14.5;-125.625;-106.875;-115.625;1.60107;-1.193;-0.0967433;-0.748668;-0.145333;0.215548;-0.104697
31.54;MOVE;0.0407715;0.176148;-0.434998;0.88208;373;-776;626;-0.375;0.125;-0.063;-170.625;97.5;-371.875;0.774353;0.607056;-0.135498;0.116272;365;913;222;-13.375;0.5;14.5;-125.625;-106.875;-115.625;1.60107;-1.18955;-0.0967889;-0.752844;-0.145017;0.21539;-0.104594
31.55;MOVE;0.0407715;0.176148;-0.434998;0.88208;348;-768;575;-0.063;0.063;0.125;-170.625;97.5;-371.875;0.775513;0.604919;-0.137024;0.118042;344;915;212;-14.063;1.375;14.5;-125.625;-106.875;-115.625;1.60107;-1.18608;-0.0968801;-0.756679;-0.145017;0.215232;-0.104594
31.56;MOVE;0.0407715;0.176148;-0.434998;0.88208;348;-768;575;-0.063;0.063;0.125;-170.625;97.5;-371.875;0.775513;0.604919;-0.137024;0.118042;344;915;212;-14.063;1.375;14.5;-125.625;-106.875;-115.625;1.60104;-1.18266;-0.0967889;-0.760087;-0.145175;0.21539;-0.104492
31.57;MOVE;0.0407715;0.176148;-0.434998;0.88208;348;-768;575;-0.063;0.063;0.125;-170.625;97.5;-371.875;0.775513;0.604919;-0.137024;0.118042;344;915;212;-14.063;1.375;14.5;-125.625;-106.875;-115.625;1.60104;-1.17918;-0.0969713;-0.763496;-0.145096;0.215311;-0.104492
31.5801;MOVE;0.0407715;0.176086;-0.435059;0.88208;393;-772;646;0.188;-0.438;-0.313;-166.875;52.5;-400;0.777222;0.601623;-0.139343;0.120666;357;901;214;-13.625;2.313;14.688;-130;-91.875;-107.5;1.60107;-1.17576;-0.0970626;-0.766905;-0.145096;0.214995;-0.104594
31.59;MOVE;0.0407715;0.176086;-0.435059;0.88208;393;-772;646;0.188;-0.438;-0.313;-166.875;52.5;-400;0.777222;0.601623;-0.139343;0.120666;357;901;214;-13.625;2.313;14.688;-130;-91.875;-107.5;1.60107;-1.17147;-0.097245;-0.77074;-0.145017;0.214915;-0.104594
31.6;MOVE;0.0407715;0.175964;-0.435059;0.88208;355;-741;575;0.125;-0.313;-0.125;-166.875;52.5;-400;0.77887;0.598389;-0.141602;0.123352;362;888;222;-13.375;2.313;14.75;-130;-91.875;-107.5;1.60107;-1.16786;-0.0972906;-0.773893;-0.145017;0.214915;-0.1048
31.61;MOVE;0.0407715;0.175964;-0.435059;0.88208;355;-741;575;0.125;-0.313;-0.125;-166.875;52.5;-400;0.77887;0.598389;-0.141602;0.123352;362;888;222;-13.375;2.313;14.75;-130;-91.875;-107.5;1.60107;-1.16436;-0.0974275;-0.777643;-0.144937;0.214836;-0.1048
31.62;MOVE;0.0407715;0.175964;-0.435059;0.88208;355;-741;575;0.125;-0.313;-0.125;-166.875;52.5;-400;0.77887;0.598389;-0.141602;0.123352;362;888;222;-13.375;2.313;14.75;-130;-91.875;-107.5;1.60107;-1.16059;-0.0976555;-0.781308;-0.1447;0.214441;-0.105313
31.63;MOVE;0.0407715;0.175964;-0.435059;0.88208;353;-788;621;0;0.625;0;-160;60.625;-416.875;0.779968;0.596191;-0.143127;0.125244;381;874;244;-14;2.25;15.5;-138.75;-102.5;-123.75;1.60107;-1.15695;-0.0976555;-0.784972;-0.144621;0.214362;-0.105622
31.64;MOVE;0.0407715;0.175964;-0.435059;0.88208;353;-788;621;0;0.625;0;-160;60.625;-416.875;0.779968;0.596191;-0.143127;0.125244;381;874;244;-14;2.25;15.5;-138.75;-102.5;-123.75;1.60107;-1.15342;-0.097838;-0.788637;-0.1447;0.214441;-0.105622
31.65;MOVE;0.0408325;0.175903;-0.435059;0.88208;366;-760;588;-0.125;-0.188;0.25;-160;60.625;-416.875;0.781738;0.592712;-0.145447;0.128174;360;894;255;-14.813;2;15.875;-138.75;-102.5;-123.75;1.60107;-1.14978;-0.0979292;-0.792216;-0.144621;0.214362;-0.105724
31.66;MOVE;0.0408325;0.175903;-0.435059;0.88208;366;-760;588;-0.125;-0.188;0.25;-160;60.625;-416.875;0.781738;0.592712;-0.145447;0.128174;360;894;255;-14.813;2;15.875;-138.75;-102.5;-123.75;1.60107;-1.14625;-0.0980204;-0.795539;-0.144858;0.214599;-0.105622
31.67;MOVE;0.0408325;0.175903;-0.435059;0.88208;366;-760;588;-0.125;-0.188;0.25;-160;60.625;-416.875;0.781738;0.592712;-0.145447;0.128174;360;894;255;-14.813;2;15.875;-138.75;-102.5;-123.75;1.60107;-1.1428;-0.0982485;-0.798522;-0.144858;0.214915;-0.105622
31.68;MOVE;0.0408325;0.175903;-0.435059;0.88208;389;-792;649;0.313;0.188;-0.125;-118.75;-25;-387.5;0.783508;0.589172;-0.147766;0.131043;363;862;232;-14.563;2.188;15.375;-133.75;-91.875;-115.625;1.60107;-1.13938;-0.0983397;-0.80142;-0.144937;0.214678;-0.105416
31.69;MOVE;0.0408325;0.175903;-0.435059;0.88208;389;-792;649;0.313;0.188;-0.125;-118.75;-25;-387.5;0.783508;0.589172;-0.147766;0.131043;363;862;232;-14.563;2.188;15.375;-133.75;-91.875;-115.625;1.60104;-1.13525;-0.0983397;-0.804488;-0.144937;0.214678;-0.105416
31.7;MOVE;0.0408325;0.175903;-0.435059;0.88208;389;-792;649;0.313;0.188;-0.125;-118.75;-25;-387.5;0.783508;0.589172;-0.147766;0.131043;363;862;232;-14.563;2.188;15.375;-133.75;-91.875;-115.625;1.60104;-1.13197;-0.0982029;-0.806789;-0.144937;0.214836;-0.105313
31.71;MOVE;0.0407715;0.175964;-0.435059;0.88208;407;-790;653;0.188;-0.625;-0.063;-118.75;-25;-387.5;0.784546;0.586975;-0.14917;0.132874;368;874;239;-13.313;2.125;14.25;-133.75;-91.875;-115.625;1.60107;-1.12871;-0.0982029;-0.808834;-0.144779;0.214836;-0.105313
31.72;MOVE;0.0407715;0.175964;-0.435059;0.88208;407;-790;653;0.188;-0.625;-0.063;-118.75;-25;-387.5;0.784546;0.586975;-0.14917;0.132874;368;874;239;-13.313;2.125;14.25;-133.75;-91.875;-115.625;1.60107;-1.12545;-0.0980204;-0.810709;-0.144779;0.21452;-0.105313
31.73;MOVE;0.0407715;0.175964;-0.435059;0.88208;405;-778;654;-0.688;-0.813;-0.063;-155.625;8.75;-403.75;0.786072;0.583862;-0.151245;0.135315;374;882;263;-12.813;1.438;13.688;-130.625;-88.75;-115.625;1.60107;-1.1223;-0.097838;-0.812243;-0.144779;0.214678;-0.105313
31.7399;MOVE;0.0407715;0.175964;-0.435059;0.88208;405;-778;654;-0.688;-0.813;-0.063;-155.625;8.75;-403.75;0.786072;0.583862;-0.151245;0.135315;374;882;263;-12.813;1.438;13.688;-130.625;-88.75;-115.625;1.60107;-1.11926;-0.0975643;-0.81318;-0.144779;0.214995;-0.105313
31.75;MOVE;0.0407715;0.175964;-0.435059;0.88208;405;-778;654;-0.688;-0.813;-0.063;-155.625;8.75;-403.75;0.786072;0.583862;-0.151245;0.135315;374;882;263;-12.813;1.438;13.688;-130.625;-88.75;-115.625;1.60107;-1.11639;-0.0971994;-0.813606;-0.144937;0.215311;-0.105005
31.7599;MOVE;0.0407715;0.176025;-0.43512;0.88208;388;-811;649;-0.5;-0.375;0.188;-155.625;8.75;-403.75;0.786926;0.582031;-0.152649;0.13678;377;887;259;-12.313;0.313;13.125;-130.625;-88.75;-115.625;1.60107;-1.11356;-0.0971082;-0.813521;-0.1447;0.21539;-0.105108
31.77;MOVE;0.0407715;0.176025;-0.43512;0.88208;388;-811;649;-0.5;-0.375;0.188;-155.625;8.75;-403.75;0.786926;0.582031;-0.152649;0.13678;377;887;259;-12.313;0.313;13.125;-130.625;-88.75;-115.625;1.60107;-1.11003;-0.0968345;-0.813351;-0.144779;0.215153;-0.105108
31.78;MOVE;0.0407715;0.176025;-0.43512;0.88208;388;-811;649;-0.5;-0.375;0.188;-155.625;8.75;-403.75;0.786926;0.582031;-0.152649;0.13678;377;887;259;-12.313;0.313;13.125;-130.625;-88.75;-115.625;1.60107;-1.10713;-0.0967889;-0.813095;-0.144779;0.214995;-0.105211
31.7901;MOVE;0.0407715;0.176025;-0.43512;0.88208;311;-779;497;-0.313;-0.25;-0.063;-121.875;-28.75;-371.875;0.788025;0.57959;-0.154663;0.138489;383;890;245;-11.25;0;11.875;-135;-91.875;-123.75;1.60107;-1.10392;-0.0968801;-0.81301;-0.144542;0.214915;-0.105724
31.8;MOVE;0.0407715;0.176025;-0.43512;0.88208;311;-779;497;-0.313;-0.25;-0.063;-121.875;-28.75;-371.875;0.788025;0.57959;-0.154663;0.138489;383;890;245;-11.25;0;11.875;-135;-91.875;-123.75;1.60107;-1.10083;-0.0967889;-0.812925;-0.1447;0.214915;-0.105622
31.81;MOVE;0.0407715;0.175964;-0.43512;0.88208;388;-794;653;-0.375;-1.063;0.063;-121.875;-28.75;-371.875;0.788818;0.577881;-0.156006;0.139709;455;859;284;-11.438;0.375;12;-135;-91.875;-123.75;1.60107;-1.09768;-0.0967889;-0.812925;-0.1447;0.214915;-0.105622
31.8199;MOVE;0.0407715;0.175964;-0.43512;0.88208;388;-794;653;-0.375;-1.063;0.063;-121.875;-28.75;-371.875;0.788818;0.577881;-0.156006;0.139709;455;859;284;-11.438;0.375;12;-135;-91.875;-123.75;1.60107;-1.09439;-0.0965608;-0.812925;-0.144779;0.214995;-0.105519
31.83;MOVE;0.0407715;0.175964;-0.43512;0.88208;388;-794;653;-0.375;-1.063;0.063;-121.875;-28.75;-371.875;0.788818;0.577881;-0.156006;0.139709;455;859;284;-11.438;0.375;12;-135;-91.875;-123.75;1.60107;-1.09116;-0.096424;-0.812925;-0.144937;0.215311;-0.105519
31.84;MOVE;0.0407715;0.176025;-0.43512;0.882019;296;-765;465;-0.375;-0.125;-0.063;-125.625;0.625;-400;0.7901;0.575012;-0.15802;0.141968;445;885;320;-12.5;1.438;13.5;-148.75;-77.5;-127.5;1.60107;-1.08782;-0.0963784;-0.812925;-0.144779;0.215153;-0.105519
31.85;MOVE;0.0407715;0.176025;-0.43512;0.882019;296;-765;465;-0.375;-0.125;-0.063;-125.625;0.625;-400;0.7901;0.575012;-0.15802;0.141968;445;885;320;-12.5;1.438;13.5;-148.75;-77.5;-127.5;1.60107;-1.08372;-0.0961503;-0.812925;-0.144858;0.215074;-0.105416
31.86;MOVE;0.0407104;0.176086;-0.43512;0.882019;342;-793;546;0.313;0.125;-0.125;-125.625;0.625;-400;0.791504;0.571838;-0.160278;0.144409;432;874;299;-13.313;0.875;14.25;-148.75;-81.875;-128.75;1.60107;-1.08036;-0.0960591;-0.812839;-0.144779;0.214995;-0.105519
31.87;MOVE;0.0407104;0.176086;-0.43512;0.882019;342;-793;546;0.313;0.125;-0.125;-125.625;0.625;-400;0.791504;0.571838;-0.160278;0.144409;432;874;299;-13.313;0.875;14.25;-148.75;-81.875;-128.75;1.60107;-1.07696;-0.0959223;-0.812754;-0.144858;0.215074;-0.105519
31.88;MOVE;0.0407104;0.176086;-0.43512;0.882019;342;-793;546;0.313;0.125;-0.125;-125.625;0.625;-400;0.791504;0.571838;-0.160278;0.144409;432;874;299;-13.313;0.875;14.25;-148.75;-81.875;-128.75;1.60107;-1.07362;-0.0959679;-0.812669;-0.144779;0.214995;-0.105519
31.89;MOVE;0.0407715;0.176025;-0.43512;0.88208;295;-746;498;-0.25;-0.438;0.188;-115;-13.75;-395.625;0.792481;0.56958;-0.161804;0.146118;423;862;312;-13.563;0.938;14.438;-148.75;-81.875;-128.75;1.60107;-1.07028;-0.0960135;-0.812669;-0.144621;0.215153;-0.105519
31.9;MOVE;0.0407715;0.176025;-0.43512;0.88208;295;-746;498;-0.25;-0.438;0.188;-115;-13.75;-395.625;0.792481;0.56958;-0.161804;0.146118;423;862;312;-13.563;0.938;14.438;-148.75;-81.875;-128.75;1.60107;-1.06697;-0.0959223;-0.812584;-0.145017;0.215232;-0.105519
31.9099;MOVE;0.0407715;0.176025;-0.43512;0.88208;318;-742;517;0.688;0.813;-0.188;-115;-13.75;-395.625;0.793945;0.566223;-0.164185;0.148682;428;827;300;-13.5;1.5;14.75;-148.75;-85.625;-136.875;1.60107;-1.06358;-0.0960591;-0.812584;-0.1447;0.215074;-0.105519
31.92;MOVE;0.0407715;0.176025;-0.43512;0.88208;318;-742;517;0.688;0.813;-0.188;-115;-13.75;-395.625;0.793945;0.566223;-0.164185;0.148682;428;827;300;-13.5;1.5;14.75;-148.75;-85.625;-136.875;1.60107;-1.06027;-0.0960591;-0.812584;-0.144621;0.215153;-0.105416
31.93;MOVE;0.0407715;0.176025;-0.43512;0.88208;318;-742;517;0.688;0.813;-0.188;-115;-13.75;-395.625;0.793945;0.566223;-0.164185;0.148682;428;827;300;-13.5;1.5;14.75;-148.75;-85.625;-136.875;1.60104;-1.05709;-0.0959223;-0.812413;-0.144858;0.215074;-0.105416
31.94;MOVE;0.0407715;0.175964;-0.435059;0.88208;335;-751;551;0.188;0.125;-0.063;-118.75;-13.75;-395.625;0.794922;0.563965;-0.16571;0.150452;414;826;293;-13.125;1.813;14.438;-148.75;-85.625;-136.875;1.60107;-1.05329;-0.0957398;-0.812243;-0.144779;0.215153;-0.105519
31.95;MOVE;0.0407715;0.175964;-0.435059;0.88208;335;-751;551;0.188;0.125;-0.063;-118.75;-13.75;-395.625;0.794922;0.563965;-0.16571;0.150452;414;826;293;-13.125;1.813;14.438;-148.75;-85.625;-136.875;1.60107;-1.05027;-0.0955118;-0.812158;-0.144779;0.215153;-0.105416
31.96;MOVE;0.0407715;0.175964;-0.435059;0.88208;335;-751;551;0.188;0.125;-0.063;-118.75;-13.75;-395.625;0.794922;0.563965;-0.16571;0.150452;414;826;293;-13.125;1.813;14.438;-148.75;-85.625;-136.875;1.60107;-1.04713;-0.0952381;-0.812158;-0.144858;0.215232;-0.105416
31.97;MOVE;0.0407715;0.175964;-0.435059;0.88208;361;-780;573;-0.063;-0.125;0.125;-118.75;-13.75;-395.625;0.796265;0.56073;-0.167847;0.152954;415;835;309;-12.813;0.813;13.875;-158.75;-83.75;-127.5;1.60107;-1.04408;-0.0949644;-0.812158;-0.144779;0.215311;-0.105622
31.99;MOVE;0.0407715;0.175964;-0.43512;0.88208;314;-772;527;-0.563;-0.313;-0.125;-115;-10;-391.875;0.797119;0.558716;-0.169373;0.154358;440;811;296;-12.375;-0.375;13;-158.75;-83.75;-127.5;1.60107;-1.04118;-0.0948276;-0.812158;-0.1447;0.215232;-0.105519
32;MOVE;0.0407715;0.175964;-0.43512;0.88208;314;-772;527;-0.563;-0.313;-0.125;-115;-10;-391.875;0.797119;0.558716;-0.169373;0.154358;440;811;296;-12.375;-0.375;13;-158.75;-83.75;-127.5;1.60107;-1.03817;-0.094782;-0.812158;-0.144779;0.215311;-0.105519
32.01;MOVE;0.0407715;0.175964;-0.43512;0.88208;314;-772;527;-0.563;-0.313;-0.125;-115;-10;-391.875;0.797119;0.558716;-0.169373;0.154358;440;811;296;-12.375;-0.375;13;-158.75;-83.75;-127.5;1.60107;-1.03521;-0.0945539;-0.812158;-0.144937;0.215469;-0.105519
32.02;MOVE;0.0407715;0.175964;-0.43512;0.88208;354;-790;585;0.063;0.125;-0.438;-107.5;-16.875;-380;0.798279;0.555725;-0.171692;0.156372;450;828;304;-11.688;0.25;12.813;-155;-75.625;-140.625;1.60107;-1.03233;-0.0942802;-0.812072;-0.144858;0.21539;-0.105519
32.03;MOVE;0.0407715;0.175964;-0.43512;0.88208;354;-790;585;0.063;0.125;-0.438;-107.5;-16.875;-380;0.798279;0.555725;-0.171692;0.156372;450;828;304;-11.688;0.25;12.813;-155;-75.625;-140.625;1.60107;-1.02937;-0.0941434;-0.812158;-0.144858;0.21539;-0.105519
